"","address","place","price","lon","lat"
"2573","4455 GREENWICH PKWY NW","FOXHALL",756440,-77.083737,38.911923
"2574","4457 GREENWICH PKWY NW","FOXHALL",930540,-77.0838,38.911921
"2575","4459 GREENWICH PKWY NW","FOXHALL",621750,-77.0838629,38.911918
"2576","4461 GREENWICH PKWY NW","FOXHALL",805170,-77.083926,38.911915
"2577","4463 GREENWICH PKWY NW","FOXHALL",662120,-77.08399,38.911912
"2578","4465 GREENWICH PKWY NW","FOXHALL",821170,-77.084053,38.911909
"2579","4478 RESERVOIR RD NW","FOXHALL",651180,-77.084166,38.912229
"2580","4476 RESERVOIR RD NW","FOXHALL",727640,-77.08407,38.912204
"2581","4474 RESERVOIR RD NW","FOXHALL",667250,-77.084007,38.9122119
"2582","4472 RESERVOIR RD NW","FOXHALL",713830,-77.083945,38.912221
"2583","4470 RESERVOIR RD NW","FOXHALL",700440,-77.083883,38.91223
"2584","4468 RESERVOIR RD NW","FOXHALL",664830,-77.08382,38.912238
"2585","4466 RESERVOIR RD NW","FOXHALL",708790,-77.083758,38.912247
"2586","4464 RESERVOIR RD NW","FOXHALL",644240,-77.083695,38.912256
"2587","4462 RESERVOIR RD NW","FOXHALL",735890,-77.083633,38.912264
"2588","4460 RESERVOIR RD NW","FOXHALL",710770,-77.083571,38.912273
"2589","4458 RESERVOIR RD NW","FOXHALL",763030,-77.083508,38.912281
"2590","4456 RESERVOIR RD NW","FOXHALL",660750,-77.083446,38.91229
"2591","4454 RESERVOIR RD NW","FOXHALL",770040,-77.083383,38.912299
"2592","4452 RESERVOIR RD NW","FOXHALL",739700,-77.083321,38.912307
"2593","4450 RESERVOIR RD NW","FOXHALL",708190,-77.083259,38.9123159
"2594","4444 RESERVOIR RD NW","FOXHALL",680440,-77.083023,38.912349
"2595","4442 RESERVOIR RD NW","FOXHALL",689310,-77.08296,38.912357
"2596","4440 RESERVOIR RD NW","FOXHALL",644200,-77.082898,38.912366
"2597","4438 RESERVOIR RD NW","FOXHALL",737160,-77.082835,38.912373
"2598","4436 RESERVOIR RD NW","FOXHALL",717190,-77.082772,38.912379
"2599","4434 RESERVOIR RD NW","FOXHALL",739540,-77.082709,38.912385
"2600","2915 CATHEDRAL AVE NW","GARFIELD",991500,-77.05866,38.929226
"2601","2917 CATHEDRAL AVE NW","GARFIELD",1024180,-77.058757,38.929226
"2602","2919 CATHEDRAL AVE NW","GARFIELD",1209070,-77.058853,38.929226
"2603","2921 CATHEDRAL AVE NW","GARFIELD",1049910,-77.05895,38.929226
"2604","2923 CATHEDRAL AVE NW","GARFIELD",965530,-77.059047,38.929226
"2605","2925 CATHEDRAL AVE NW","GARFIELD",1075490,-77.059143,38.929226
"2606","2927 CATHEDRAL AVE NW","GARFIELD",1083360,-77.05924,38.929226
"2607","2929 CATHEDRAL AVE NW","GARFIELD",1023560,-77.059337,38.929226
"2608","2931 CATHEDRAL AVE NW","GARFIELD",1073750,-77.059433,38.929226
"2609","2933 CATHEDRAL AVE NW","GARFIELD",1082730,-77.05953,38.929226
"2610","2935 CATHEDRAL AVE NW","GARFIELD",957250,-77.059627,38.929226
"2611","2937 CATHEDRAL AVE NW","GARFIELD",990930,-77.059719,38.929226
"2612","2900 29TH ST NW","GARFIELD",1590330,-77.057982,38.929194
"2613","2905 CATHEDRAL AVE NW","GARFIELD",1263000,-77.058177,38.929227
"2614","2907 CATHEDRAL AVE NW","GARFIELD",1016440,-77.058273,38.929227
"2615","2909 CATHEDRAL AVE NW","GARFIELD",1037600,-77.05837,38.929227
"2616","2911 CATHEDRAL AVE NW","GARFIELD",988940,-77.0584669,38.929227
"2617","2913 CATHEDRAL AVE NW","GARFIELD",1007210,-77.058563,38.929226
"2618","3001 CATHEDRAL AVE NW","GARFIELD",2102850,-77.059907,38.929226
"2619","3005 CATHEDRAL AVE NW","GARFIELD",2049760,-77.0600834,38.9292203
"2620","3009 CATHEDRAL AVE NW","GARFIELD",2169150,-77.060258,38.929226
"2621","3013 CATHEDRAL AVE NW","GARFIELD",1328530,-77.060434,38.929226
"2622","3017 CATHEDRAL AVE NW","GARFIELD",1569810,-77.06061,38.929228
"2623","3021 CATHEDRAL AVE NW","GARFIELD",1769190,-77.0608014,38.9292193
"2624","3025 CATHEDRAL AVE NW","GARFIELD",1728920,-77.060975,38.929246
"2625","3101 WOODLEY RD NW","GARFIELD",1565380,-77.061103,38.929333
"2626","3105 WOODLEY RD NW","GARFIELD",1858080,-77.061203,38.929449
"2627","3109 WOODLEY RD NW","GARFIELD",1811100,-77.061292,38.929567
"2628","3113 WOODLEY RD NW","GARFIELD",1855090,-77.0613869,38.9296956
"2629","3117 WOODLEY RD NW","GARFIELD",2562510,-77.061463,38.929895
"2630","3036 KLINGLE RD NW","GARFIELD",2124940,-77.0611953,38.9300135
"2631","3030 KLINGLE RD NW","GARFIELD",1809120,-77.060676,38.930022
"2632","3016 CORTLAND PL NW","GARFIELD",1288860,-77.060816,38.929568
"2633","3024 CORTLAND PL NW","GARFIELD",1745720,-77.06107,38.929824
"2634","3020 CORTLAND PL NW","GARFIELD",1075140,-77.0609659,38.929664
"2635","2901 CORTLAND PL NW","GARFIELD",1304930,-77.0582881,38.9299827
"2636","2918 29TH ST NW","GARFIELD",1146450,-77.0583081,38.9296291
"2637","2916 29TH ST NW","GARFIELD",985960,-77.0582701,38.9296035
"2638","2914 29TH ST NW","GARFIELD",998870,-77.0582007,38.9294502
"2639","2914 CORTLAND PL NW","GARFIELD",1152170,-77.0589276,38.9295201
"2640","2912 CORTLAND PL NW","GARFIELD",1097210,-77.058819,38.929497
"2641","2910 CORTLAND PL NW","GARFIELD",1241050,-77.0587,38.929501
"2642","2908 CORTLAND PL NW","GARFIELD",1224390,-77.058598,38.929506
"2643","2928 CORTLAND PL NW","GARFIELD",979200,-77.059712,38.929496
"2644","2926 CORTLAND PL NW","GARFIELD",1354580,-77.059622,38.929496
"2645","2924 CORTLAND PL NW","GARFIELD",813520,-77.059522,38.929496
"2646","2922 CORTLAND PL NW","GARFIELD",1172370,-77.059399,38.929497
"2647","2920 CORTLAND PL NW","GARFIELD",1202100,-77.059282,38.929497
"2648","2918 CORTLAND PL NW","GARFIELD",1064840,-77.059166,38.929497
"2649","2916 CORTLAND PL NW","GARFIELD",1035910,-77.059048,38.929497
"2650","NW","GARFIELD",97140,-77.0368707,38.9071923
"2651","NW","GARFIELD",57750,-77.0368707,38.9071923
"2652","NW","GARFIELD",97140,-77.0368707,38.9071923
"2653","NW","GARFIELD",84000,-77.0368707,38.9071923
"2654","NW","GARFIELD",89250,-77.0368707,38.9071923
"2655","NW","GARFIELD",84000,-77.0368707,38.9071923
"2656","NW","GARFIELD",89250,-77.0368707,38.9071923
"2657","2940 CORTLAND PL NW","GARFIELD",1227570,-77.060235,38.929496
"2658","2936 CORTLAND PL NW","GARFIELD",1173210,-77.060072,38.929496
"2659","2932 CORTLAND PL NW","GARFIELD",1159320,-77.059903,38.929496
"2660","2701 CORTLAND PL NW","GARFIELD",2376520,-77.057446,38.931061
"2661","2715 CORTLAND PL NW","GARFIELD",2315210,-77.0574964,38.9308259
"2662","2760 DEVONSHIRE PL NW","GARFIELD",1898790,-77.0577188,38.9309914
"2663","2800 - 2802 DEVONSHIRE PL NW","GARFIELD",6260940,-77.057976,38.930658
"2664","3012 CORTLAND PL NW","GARFIELD",1314030,-77.060646,38.929523
"2665","3008 CORTLAND PL NW","GARFIELD",1231300,-77.060494,38.929499
"2666","3004 CORTLAND PL NW","GARFIELD",1307960,-77.060374,38.929496
"2667","3017 CORTLAND PL NW","GARFIELD",1997610,-77.0604964,38.9298674
"2668","2906 CORTLAND PL NW","GARFIELD",1113220,-77.058493,38.929514
"2669","NW","GARFIELD",730,-77.0368707,38.9071923
"2670","CORTLAND PL NW","GARFIELD",3900,-77.058853,38.9296993
"2671","NW","GARFIELD",609270,-77.0368707,38.9071923
"2672","NW","GARFIELD",3430,-77.0368707,38.9071923
"2673","NW","GARFIELD",2645400,-77.0368707,38.9071923
"2674","2820 - 2824 DEVONSHIRE PL NW","GARFIELD",5409450,-77.0584341,38.930325
"2675","2823 CORTLAND PL NW","GARFIELD",893970,-77.0581491,38.929981
"2676","2821 CORTLAND PL NW","GARFIELD",889320,-77.0581177,38.9300278
"2677","2817 CORTLAND PL NW","GARFIELD",749090,-77.0579816,38.9300663
"2678","2815 CORTLAND PL NW","GARFIELD",858400,-77.0579053,38.930115
"2679","2811 CORTLAND PL NW","GARFIELD",861690,-77.057836,38.930169
"2680","2809 CORTLAND PL NW","GARFIELD",881000,-77.057773,38.930228
"2681","KLINGLE RD NW","GARFIELD",3732270,-77.0560107,38.9326551
"2682","KLINGLE RD NW","GARFIELD",326700,-77.0560107,38.9326551
"2683","KLINGLE RD NW","GARFIELD",300870,-77.0560107,38.9326551
"2684","2801 CORTLAND RD NW Unit: P1","GARFIELD",20000,-77.0576153,38.9305589
"2685","2801 CORTLAND PL NW  Unit: 1","GARFIELD",348860,-77.0576153,38.9305589
"2686","2801 CORTLAND PL NW  Unit: 2","GARFIELD",274320,-77.0576153,38.9305589
"2687","2801 CORTLAND PL NW  Unit: 3","GARFIELD",266740,-77.0576153,38.9305589
"2688","2803 CORTLAND PL NW  Unit: 4","GARFIELD",271000,-77.0577266,38.9304309
"2689","2801 CORTLAND PL NW  Unit: 101","GARFIELD",371130,-77.0576153,38.9305589
"2690","2801 CORTLAND PL NW  Unit: 102","GARFIELD",291820,-77.0576153,38.9305589
"2691","2801 CORTLAND PL NW  Unit: 103","GARFIELD",214770,-77.0576153,38.9305589
"2692","2801 CORTLAND PL NW  Unit: 104","GARFIELD",320620,-77.0576153,38.9305589
"2693","2803 CORTLAND PL NW  Unit: 105","GARFIELD",353620,-77.0577266,38.9304309
"2694","2803 CORTLAND PL NW  Unit: 106","GARFIELD",305430,-77.0577266,38.9304309
"2695","2803 CORTLAND PL NW  Unit: 107","GARFIELD",297240,-77.0577266,38.9304309
"2696","2803 CORTLAND PL NW  Unit: 108","GARFIELD",332960,-77.0577266,38.9304309
"2697","2801 CORTLAND PL NW  Unit: 201","GARFIELD",371130,-77.0576153,38.9305589
"2698","2801 CORTLAND PL NW  Unit: 202","GARFIELD",291820,-77.0576153,38.9305589
"2699","2801 CORTLAND PL NW  Unit: 203","GARFIELD",214770,-77.0576153,38.9305589
"2700","2900 K ST NW","GEORGETOWN",4128740,-77.0590953,38.9013146
"2701","2900 K ST NW","GEORGETOWN",22585930,-77.0590953,38.9013146
"2702","2900 K ST NW C-1","GEORGETOWN",4337909,-77.0121768,38.9255377
"2703","2900 K ST NW C-2","GEORGETOWN",7572242,-77.00527,38.8476969
"2704","2900 K ST NW C-3","GEORGETOWN",21709475,-77.0590953,38.9013146
"2705","2900 K ST NW C-4","GEORGETOWN",24495402,-77.0590953,38.9013146
"2706","2900 K ST NW C-5","GEORGETOWN",24495402,-76.967784,38.919337
"2707","2900 K ST NW  Unit: 601","GEORGETOWN",5217820,-77.0590953,38.9013146
"2708","2900 K ST NW  Unit: 602","GEORGETOWN",5054580,-77.0590953,38.9013146
"2709","2900 K ST NW  Unit: 603","GEORGETOWN",3570000,-77.0590953,38.9013146
"2710","2900 K ST NW  Unit: 605","GEORGETOWN",1472800,-77.0590953,38.9013146
"2711","2900 K ST NW  Unit: 606","GEORGETOWN",3581150,-77.0590953,38.9013146
"2712","2900 K ST NW  Unit: 607","GEORGETOWN",4902470,-77.0590953,38.9013146
"2713","2900 K ST NW","GEORGETOWN",14912830,-77.0590953,38.9013146
"2714","901 30TH ST NW","GEORGETOWN",19154750,-77.0590808,38.9029407
"2715","2900 VIRGINIA AV NW","GEORGETOWN",27649610,-77.058227,38.900354
"2716","3000 K ST NW","GEORGETOWN",380844720,-77.0599099,38.9019792
"2717","K ST NW","GEORGETOWN",4060680,-77.0372942,38.9026352
"2718","3030 K ST NW  Unit: 101","GEORGETOWN",1063860,-77.0601586,38.9021028
"2719","3030 K ST NW  Unit: 102","GEORGETOWN",844440,-77.0601586,38.9021028
"2720","3030 K ST NW  Unit: 103","GEORGETOWN",1142750,-77.0601586,38.9021028
"2721","3030 K ST NW  Unit: 104","GEORGETOWN",1012400,-77.0601586,38.9021028
"2722","3030 K ST NW  Unit: 105","GEORGETOWN",965530,-77.0601586,38.9021028
"2723","3030 K ST NW  Unit: 106","GEORGETOWN",1905210,-77.0601586,38.9021028
"2724","3030 K ST NW  Unit: 107","GEORGETOWN",2006540,-77.0601586,38.9021028
"2725","3030 K ST NW  Unit: 108","GEORGETOWN",2168710,-77.0601586,38.9021028
"2726","3030 K ST NW  Unit: 109","GEORGETOWN",2812330,-77.0601586,38.9021028
"2727","3030 K ST NW  Unit: 110A","GEORGETOWN",461440,-77.0601586,38.9021028
"2728","3030 K ST NW  Unit: 110B","GEORGETOWN",619660,-77.0601586,38.9021028
"2729","3030 K ST NW  Unit: 112","GEORGETOWN",1193790,-77.0601586,38.9021028
"2730","3030 K ST NW  Unit: 113","GEORGETOWN",1420020,-77.0601586,38.9021028
"2731","3030 K ST NW  Unit: 201","GEORGETOWN",1051950,-77.0601586,38.9021028
"2732","3030 K ST NW  Unit: 202","GEORGETOWN",1035490,-77.0601586,38.9021028
"2733","3030 K ST NW  Unit: 203","GEORGETOWN",722960,-77.0601586,38.9021028
"2734","3030 K ST NW  Unit: 204","GEORGETOWN",902260,-77.0601586,38.9021028
"2735","3030 K ST NW  Unit: 205","GEORGETOWN",815490,-77.0601586,38.9021028
"2736","3030 K ST NW  Unit: 206","GEORGETOWN",826850,-77.0601586,38.9021028
"2737","3030 K ST NW  Unit: 207","GEORGETOWN",753620,-77.0601586,38.9021028
"2738","3030 K ST NW  Unit: 208","GEORGETOWN",1345850,-77.0601586,38.9021028
"2739","3030 K ST NW  Unit: 209","GEORGETOWN",1105840,-77.0601586,38.9021028
"2740","3030 K ST NW  Unit: 210","GEORGETOWN",1136640,-77.0601586,38.9021028
"2741","3030 K ST NW  Unit: 211","GEORGETOWN",1436160,-77.0601586,38.9021028
"2742","3030 K ST NW  Unit: 212","GEORGETOWN",1789570,-77.0601586,38.9021028
"2743","3030 K ST NW  Unit: 213","GEORGETOWN",946650,-77.0601586,38.9021028
"2744","3030 K ST NW  Unit: 214","GEORGETOWN",1015970,-77.0601586,38.9021028
"2745","3030 K ST NW  Unit: 215","GEORGETOWN",2797130,-77.0601586,38.9021028
"2746","3030 K ST NW  Unit: 217","GEORGETOWN",2019190,-77.0601586,38.9021028
"2747","3030 K ST NW  Unit: 301","GEORGETOWN",1514750,-77.0601586,38.9021028
"2748","3030 K ST NW  Unit: 302","GEORGETOWN",1706450,-77.0601586,38.9021028
"2749","3030 K ST NW  Unit: 303","GEORGETOWN",1079920,-77.0601586,38.9021028
"2750","3030 K ST NW  Unit: 304","GEORGETOWN",1022330,-77.0601586,38.9021028
"2751","3030 K ST NW  Unit: 305","GEORGETOWN",1823620,-77.0601586,38.9021028
"2752","3030 K ST NW  Unit: 306","GEORGETOWN",2612910,-77.0601586,38.9021028
"2753","3030 K ST NW Unit: P101","GEORGETOWN",50000,-77.0601586,38.9021028
"2754","3030 K ST NW Unit: P102","GEORGETOWN",50000,-77.0601586,38.9021028
"2755","3030 K ST NW Unit: P103","GEORGETOWN",50000,-77.0601586,38.9021028
"2756","3030 K ST NW Unit: P104","GEORGETOWN",50000,-77.0601586,38.9021028
"2757","3030 K ST NW Unit: P105","GEORGETOWN",50000,-77.0601586,38.9021028
"2758","3030 K ST NW Unit: P106","GEORGETOWN",50000,-77.0601586,38.9021028
"2759","3030 K ST NW Unit: P107","GEORGETOWN",50000,-77.0601586,38.9021028
"2760","3030 K ST NW Unit: P108","GEORGETOWN",50000,-77.0601586,38.9021028
"2761","3030 K ST NW Unit: P109","GEORGETOWN",50000,-77.0601586,38.9021028
"2762","3030 K ST NW Unit: P110","GEORGETOWN",50000,-77.0601586,38.9021028
"2763","3030 K ST NW Unit: P111","GEORGETOWN",50000,-77.0601586,38.9021028
"2764","3030 K ST NW Unit: P112","GEORGETOWN",50000,-77.0601586,38.9021028
"2765","3030 K ST NW Unit: P113","GEORGETOWN",50000,-77.0601586,38.9021028
"2766","3030 K ST NW Unit: P114","GEORGETOWN",50000,-77.0601586,38.9021028
"2767","3030 K ST NW Unit: P115","GEORGETOWN",50000,-77.0601586,38.9021028
"2768","3030 K ST NW Unit: P116","GEORGETOWN",50000,-77.0601586,38.9021028
"2769","3030 K ST NW Unit: P117","GEORGETOWN",35000,-77.0601586,38.9021028
"2770","3030 K ST NW Unit: P118","GEORGETOWN",35000,-77.0601586,38.9021028
"2771","3030 K ST NW Unit: P119","GEORGETOWN",50000,-77.0601586,38.9021028
"2772","3030 K ST NW Unit: P120","GEORGETOWN",50000,-77.0601586,38.9021028
"2773","3030 K ST NW Unit: P121","GEORGETOWN",50000,-77.0601586,38.9021028
"2774","3030 K ST NW Unit: P122","GEORGETOWN",50000,-77.0601586,38.9021028
"2775","3030 K ST NW Unit: P123","GEORGETOWN",50000,-77.0601586,38.9021028
"2776","3030 K ST NW Unit: P124","GEORGETOWN",50000,-77.0601586,38.9021028
"2777","3030 K ST NW Unit: P125","GEORGETOWN",50000,-77.0601586,38.9021028
"2778","3030 K ST NW Unit: P126","GEORGETOWN",50000,-77.0601586,38.9021028
"2779","3030 K ST NW Unit: P127","GEORGETOWN",50000,-77.0601586,38.9021028
"2780","3030 K ST NW Unit: P128","GEORGETOWN",50000,-77.0601586,38.9021028
"2781","3030 K ST NW Unit: P129","GEORGETOWN",50000,-77.0601586,38.9021028
"2782","3030 K ST NW Unit: P130","GEORGETOWN",50000,-77.0601586,38.9021028
"2783","3030 K ST NW Unit: P131","GEORGETOWN",50000,-77.0601586,38.9021028
"2784","3030 K ST NW Unit: P132","GEORGETOWN",50000,-77.0601586,38.9021028
"2785","3030 K ST NW Unit: P133","GEORGETOWN",50000,-77.0601586,38.9021028
"2786","3030 K ST NW Unit: P134","GEORGETOWN",50000,-77.0601586,38.9021028
"2787","3030 K ST NW Unit: P135","GEORGETOWN",50000,-77.0601586,38.9021028
"2788","3030 K ST NW Unit: P136","GEORGETOWN",50000,-77.0601586,38.9021028
"2789","3030 K ST NW Unit: P137","GEORGETOWN",50000,-77.0601586,38.9021028
"2790","3030 K ST NW Unit: P138","GEORGETOWN",50000,-77.0601586,38.9021028
"2791","3030 K ST NW Unit: P139","GEORGETOWN",50000,-77.0601586,38.9021028
"2792","3030 K ST NW Unit: P140","GEORGETOWN",50000,-77.0601586,38.9021028
"2793","3030 K ST NW Unit: P141","GEORGETOWN",50000,-77.0601586,38.9021028
"2794","3030 K ST NW Unit: P142","GEORGETOWN",50000,-77.0601586,38.9021028
"2795","3030 K ST NW Unit: P143","GEORGETOWN",50000,-77.0601586,38.9021028
"2796","NW","GEORGETOWN",1051970,-77.0368707,38.9071923
"2797","NW","GEORGETOWN",12239420,-77.0368707,38.9071923
"2798","NW","GEORGETOWN",6007980,-77.0368707,38.9071923
"2799","K ST NW","GEORGETOWN",907220,-77.0372942,38.9026352
"2800","2218 WISCONSIN AVE NW","GLOVER PARK",1200740,-77.0713275,38.9195584
"2801","2216 WISCONSIN AVE NW","GLOVER PARK",1002710,-77.0713015,38.9195427
"2802","2208 WISCONSIN AVE NW","GLOVER PARK",1007590,-77.0710812,38.9193333
"2803","WISCONSIN AVE NW","GLOVER PARK",468750,-77.0727147,38.9315004
"2804","2428 WISCONSIN AVE NW","GLOVER PARK",1820880,-77.0726583,38.921626
"2805","2138 WISCONSIN AVE NW","GLOVER PARK",643710,-77.0703549,38.9186842
"2806","2134 WISCONSIN AVE NW","GLOVER PARK",961170,-77.0705012,38.9184887
"2807","2132 WISCONSIN AVE NW","GLOVER PARK",732480,-77.0704108,38.918465
"2808","2130 WISCONSIN AVE NW","GLOVER PARK",754500,-77.070258,38.9184538
"2809","2407 37TH ST NW","GLOVER PARK",822210,-77.072841,38.921345
"2810","2409 37TH ST NW","GLOVER PARK",820330,-77.0728973,38.9214229
"2811","2405 37TH ST NW","GLOVER PARK",201740,-77.072821,38.921186
"2812","2405 37TH ST NW","GLOVER PARK",784400,-77.072821,38.921186
"2813","2412 WISCONSIN AVE NW","GLOVER PARK",1431500,-77.0725053,38.9213831
"2814","2408 WISCONSIN AVE NW","GLOVER PARK",811710,-77.0724757,38.9213265
"2815","2404 WISCONSIN AVE NW","GLOVER PARK",933900,-77.0724271,38.9212803
"2816","2326 37TH ST NW","GLOVER PARK",954910,-77.0733546,38.9208586
"2817","2322 37TH ST NW","GLOVER PARK",870770,-77.0733448,38.9207309
"2818","2209 HALL PL NW","GLOVER PARK",846880,-77.0716178,38.9191323
"2819","2211 HALL PL NW","GLOVER PARK",829830,-77.071615,38.919182
"2820","2213 HALL PL NW","GLOVER PARK",834960,-77.071647,38.919222
"2821","2215 HALL PL NW","GLOVER PARK",1134960,-77.0717151,38.9192479
"2822","2217 HALL PL NW","GLOVER PARK",819110,-77.0717385,38.9192963
"2823","2219 HALL PL NW","GLOVER PARK",839490,-77.071729,38.919348
"2824","2221 HALL PL NW","GLOVER PARK",1106530,-77.071789,38.9193811
"2825","2300 WISCONSIN AV NW","GLOVER PARK",4376870,-77.0719316,38.9201203
"2826","2231 HALL PL NW","GLOVER PARK",1069340,-77.0720145,38.9195709
"2827","2233 HALL PL NW","GLOVER PARK",873460,-77.071915,38.919664
"2828","2235 HALL PL NW","GLOVER PARK",948590,-77.071943,38.919721
"2829","2237 HALL PL NW","GLOVER PARK",821930,-77.0719652,38.9197783
"2830","2239 HALL PL NW","GLOVER PARK",888320,-77.071999,38.9198413
"2831","2250 HALL PL NW","GLOVER PARK",1296150,-77.072373,38.920086
"2832","2252 HALL PL NW","GLOVER PARK",831430,-77.072301,38.920107
"2833","2254 HALL PL NW","GLOVER PARK",1104560,-77.072228,38.920128
"2834","2240 HALL PL NW","GLOVER PARK",827490,-77.072512,38.919785
"2835","2238 HALL PL NW","GLOVER PARK",1130970,-77.072485,38.919734
"2836","2236 HALL PL NW","GLOVER PARK",969820,-77.072458,38.9196839
"2837","2234 HALL PL NW","GLOVER PARK",821180,-77.072431,38.919633
"2838","2232 HALL PL NW","GLOVER PARK",845390,-77.072404,38.919582
"2839","2230 HALL PL NW","GLOVER PARK",846290,-77.0723691,38.9195556
"2840","2228 HALL PL NW","GLOVER PARK",1401740,-77.072344,38.919471
"2841","2433 TUNLAW RD NW","GLOVER PARK",937660,-77.0739673,38.9216775
"2842","2226 HALL PL NW","GLOVER PARK",1100780,-77.072287,38.919383
"2843","2224 HALL PL NW","GLOVER PARK",1158440,-77.072263,38.919326
"2844","2222 HALL PL NW","GLOVER PARK",1128010,-77.072235,38.9192729
"2845","2220 HALL PL NW","GLOVER PARK",903240,-77.072207,38.91922
"2846","2218 HALL PL NW","GLOVER PARK",1233120,-77.0721779,38.919166
"2847","2216 HALL PL NW","GLOVER PARK",813800,-77.0721499,38.919113
"2848","2214 HALL PL NW","GLOVER PARK",1283520,-77.072121,38.919049
"2849","2212 HALL PL NW","GLOVER PARK",1021210,-77.0720606,38.9190199
"2850","2210 HALL PL NW","GLOVER PARK",948610,-77.072031,38.91895
"2851","2208 HALL PL NW","GLOVER PARK",1461130,-77.071992,38.918901
"2852","2206 HALL PL NW","GLOVER PARK",905560,-77.0719529,38.918852
"2853","2204 HALL PL NW","GLOVER PARK",842880,-77.0719063,38.9188296
"2854","2202 HALL PL NW","GLOVER PARK",1011170,-77.071875,38.918755
"2855","2200 HALL PL NW","GLOVER PARK",1120390,-77.071831,38.9186989
"2856","2248 HALL PL NW","GLOVER PARK",989220,-77.072456,38.920056
"2857","2242 HALL PL NW","GLOVER PARK",1192000,-77.072541,38.919844
"2858","2447 TUNLAW RD NW","GLOVER PARK",818450,-77.073917,38.922039
"2859","2449 TUNLAW RD NW","GLOVER PARK",940680,-77.07395,38.922097
"2860","2451 TUNLAW RD NW","GLOVER PARK",932370,-77.073983,38.9221549
"2861","2352 WISCONSIN AVE NW","GLOVER PARK",1058160,-77.0724006,38.9211068
"2862","2348 WISCONSIN AVE NW","GLOVER PARK",1017790,-77.0723326,38.9210741
"2863","2328 37TH ST NW","GLOVER PARK",937360,-77.0732779,38.9209797
"2864","2401 TUNLAW RD NW","GLOVER PARK",952810,-77.0734807,38.9209163
"2865","2446 - 2448 WISCONSIN AV NW","GLOVER PARK",1048650,-77.0729306,38.9221472
"2866","2439 TUNLAW RD NW","GLOVER PARK",809420,-77.0740237,38.9218073
"2867","2441 TUNLAW RD NW","GLOVER PARK",851850,-77.073839,38.9219
"2868","2443 TUNLAW RD NW","GLOVER PARK",834850,-77.073864,38.921944
